18:56:41.061 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
19:14:11.669 |V| SolutionAnalysisIndicatorDefault| DaemonThread:45    | SWEA: Start analyzing changes
19:14:11.669 |V| SolutionAnalysisManager       | DaemonThread:45    | <GetFilesToAnalyze>
19:14:11.669 |V| SolutionAnalysisManager       | DaemonThread:45    | FlushProjectModelChanges: New=0, Modified=0, Removed=2
19:14:11.669 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessDirtyFiles> count=2
19:14:11.669 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessDirtyModules> count=0
19:14:11.669 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessFileImages> 2
19:14:11.669 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessModules> 0
19:14:11.669 |V| FileImages                    | DaemonThread:45    | <FileImages.ClearTouched>
19:14:11.669 |V| SolutionAnalysisManager       | DaemonThread:45    | <GetFilesToAnalyze> TotalFilesToReanalyze=0
19:14:11.669 |V| SolutionAnalysisManager       | DaemonThread:45    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=0
19:14:11.669 |V| SolutionAnalysisConfiguration | DaemonThread:45    | Completed = True
19:14:11.669 |V| SolutionAnalysisManager       | DaemonThread:45    | <Measured> "SWEA.FullCycle"  time=0ms
19:14:11.669 |V| SolutionAnalysisIndicatorDefault| DaemonThread:45    | SWEA: Analyzing files completed
19:14:13.570 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
19:14:13.570 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:13.570 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:13.570 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:13.571 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
19:14:14.552 |V| FileSystemTrackerImpl         | :91                | Ignore FileRemoved for 'C:\Users\Luke\Downloads\Jam3\jam3\Assets\Scenes\jam3(0.2).unity' because file or folder exists
19:14:15.578 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
19:14:15.578 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:15.578 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:15.578 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:15.579 |V| UnityExternalFilesModuleProcessor| :1                 | Flushing 1 PSI source file changes
19:14:15.579 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "FlushChanges::OnProviderChanged" 
19:14:15.579 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
19:14:15.579 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.579 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.579 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
19:14:15.579 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile Assets\Scenes\jam3(0.2).unity of type UnityExternalPsiSourceFile ShouldBuildCaches True
19:14:15.580 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.580 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.580 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.580 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.580 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "FlushChanges::OnProviderChanged"  time=0ms
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:15.580 |V| DeferredCacheController       | :1                 | Start processing files in deferred caches
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
19:14:15.580 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.580 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.580 |V| AsyncCommitServiceImpl        | CacheJobService:44 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.580 |V| AsyncCommitServiceImpl        | CacheJobService:44 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:15.580 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:15.582 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
19:14:15.583 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.583 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.583 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.583 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.584 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.584 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.584 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.584 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.585 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.585 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.585 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:15.585 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:15.585 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:15.585 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:15.585 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:15.586 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
19:14:15.639 |V| AsyncCommitServiceImpl        | JetPool(S) #4:16   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
19:14:15.639 |V| MinimalApisEndpointsProvider  | JetPool(S) #3:15   | AsyncItemsProcessor.PauseReasons: Retrying UpdateIsEmpty
19:14:15.700 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
19:14:15.700 |V| AsyncCommitServiceImpl        | :1                 | Commit for (2pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache]
19:14:15.700 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
19:14:15.700 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:16.090 |V| DeferredCacheController       | JetPool(S) #2:14   | Build started FromFile:C:\Users\Luke\Downloads\Jam3\jam3\Assets\Scenes\jam3(0.2).unity, module=UnityExternalFilesPsiModule
19:14:16.135 |V| DeferredCacheController       | JetPool(S) #2:14   | Build finished FromFile:C:\Users\Luke\Downloads\Jam3\jam3\Assets\Scenes\jam3(0.2).unity, module=UnityExternalFilesPsiModule
19:14:16.142 |V| DeferredCacheController       | :1                 | <Measured> "DeferredCachesFlushData"  time=5ms
19:14:16.142 |V| DeferredCacheController       | :1                 | Finish processing files in deferred caches
19:14:16.142 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:16.142 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:16.142 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:16.142 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:16.142 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:16.142 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
19:14:16.245 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
19:14:16.245 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
19:14:16.245 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
19:14:16.245 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
19:14:16.245 |V| SolutionAnalysisIndicatorDefault| DaemonThread:45    | SWEA: Start analyzing changes
19:14:16.245 |V| SolutionAnalysisManager       | DaemonThread:45    | <GetFilesToAnalyze>
19:14:16.245 |V| SolutionAnalysisManager       | DaemonThread:45    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
19:14:16.245 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessDirtyFiles> count=0
19:14:16.245 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessDirtyModules> count=0
19:14:16.245 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessFileImages> 0
19:14:16.245 |V| FileImages                    | DaemonThread:45    | <FileImages.ProcessModules> 0
19:14:16.245 |V| FileImages                    | DaemonThread:45    | <FileImages.ClearTouched>
19:14:16.245 |V| SolutionAnalysisManager       | DaemonThread:45    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
19:14:16.245 |V| SolutionAnalysisManager       | DaemonThread:45    | <GetFilesToAnalyze> QuickFiles=1 SlowFiles=0
19:14:16.245 |V| SolutionAnalysisServiceImpl   | DaemonThread:45    | Starting invisible analysis of file jam3(0.2).unity
19:14:16.245 |V| SolutionAnalysisServiceImpl   | DaemonThread:45    | --Skipped-- analysis of file: FromFile:C:\Users\Luke\Downloads\Jam3\jam3\Assets\Scenes\jam3(0.2).unity, module=UnityExternalFilesPsiModule
19:14:16.245 |V| SolutionAnalysisConfiguration | DaemonThread:45    | Completed = True
19:14:16.245 |V| SolutionAnalysisManager       | DaemonThread:45    | <Measured> "SWEA.FullCycle"  time=0ms
19:14:16.245 |V| SolutionAnalysisIndicatorDefault| DaemonThread:45    | SWEA: Analyzing files completed
19:14:17.583 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
19:14:17.583 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:17.583 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:17.583 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:17.584 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
19:14:19.603 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
19:14:19.603 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:19.603 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:19.603 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:19.604 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
19:14:21.606 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
19:14:21.606 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:21.606 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:21.606 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:21.606 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
19:14:21.606 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:21.606 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:21.606 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:21.608 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
19:14:23.613 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
19:14:23.613 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
19:14:23.613 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
19:14:23.613 |V| ExternalChangeProcessor       | :1                 | Activity start
19:14:23.614 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
19:14:25.633 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
